inventory_category_id,category_name,category_type,parent_category_name,parent_category_type,asset_tag,name,description,serial_number,status,quantity,unit,location,assigned_to_user_id,metadata,purchased_at,warranty_expires_at
,Wireless Network Device,asset,Network Equipment,asset_group,WIRELESS-NETWORK-D-0032,Wireless Lan USB,Epson ELPAP07,,available,1,unit,LR 105 Applications Development Lab I,,"{""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,Wireless Network Device,asset,Network Equipment,asset_group,WIRELESS-NETWORK-D-0034,Wireless Lan USB,Epson ELPAP07,,available,1,unit,LR 106 Applications Development Lab II,,"{""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0019,30W Goot Soldering Iron,30W Goot Soldering Iron,,available,2,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0009,Alantek Impact Tool,Alantek Impact Tool,,available,2,units,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0026,Aucas Dual Modular Crimping Tool,Aucas Dual Modular Crimping Tool,,available,1,unit,Le Berceau,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",2019-07-29,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0023,Blast Vac 2 Turbo-Powered Hand Vacuum,Blast Vac 2 Turbo-Powered Hand Vacuum,XL202B-V2261,available,1,units,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",2018-06-20,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0024,Blast Vac 2 Turbo-Powered Hand Vacuum,Blast Vac 2 Turbo-Powered Hand Vacuum,,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""On Hand""]}",2018-07-25,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0007,Cable Tracer Fluke Network Intellitone Pro 200 LAN,Fluke Network Intellitone Pro 200 LAN,3109443 / 3108242,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0006,Cable Tracer TONE GEN 100 / TONE TRACER 100,TONE GEN 100 / TONE TRACER 100,,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0001,"Chair LR-CHA-00223, Plastic","LR-CHA-00223, Plastic",,available,1,pc,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0002,"Chair Wooden, White with Foam","Wooden, White with Foam",,available,1,pc,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0010,Crimping Tool RJ45,Crimping Tool RJ45,,available,5,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0011,De-soldering Pump,De-soldering Pump,,available,6,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0015,Electric Drill Makita HP1500,Makita HP1500,,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0017,Electrical Wire Stripper,Electrical Wire Stripper,,available,4,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0016,Gun Tacker Arrow Fastener T59P,Arrow Fastener T59P,,available,1,pc,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0020,LTQ 30W-70WSoldering Gun,LTQ 30W-70WSoldering Gun,,available,2,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0004,Ladder Steel,Steel,,available,2,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0022,Multi Tester Sanwa YX360TRF Multitester,Sanwa YX360TRF Multitester,17020405393,available,1,unit,ICT Dept.,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",2017-09-14,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0025,Office Chair Ergonomic Chair,Ergonomic Chair,,available,9,units,ICT,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",2019-06-11,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0012,Pliers Mechanical Plies,Mechanical Plies,,available,2,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0013,Precision Screw Driver Philip and Negative Screw Driver,Philip and Negative Screw Driver,,available,1,set,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0005,Precision Screw Driver STAR SCREW DRIVER 610T,STAR SCREW DRIVER 610T,,available,2,set,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0008,Siemon Cable Tester STM8,Siemon Cable Tester STM8,,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0018,Soldering Stand,Soldering Stand,,available,9,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0021,Stanley Screw Driver,Screw Driver,,available,3,pcs,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0027,Sugon T26D Soldering Station,Soldering Station,CG20217151HT,available,1,unit,Le Berceau,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""]}",2023-11-07,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0014,UTP/Coaxial Cable Splicer,UTP/Coaxial Cable Splicer,,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,Tools & Office Equipment,asset,Office / Maintenance Equipment,asset_group,TOOLS-OFFICE-EQUIP-0003,Vacuum Ridgid/Orange,Ridgid/Orange,13185R0045,available,1,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0005,9V rechargeable battery,9V rechargeable battery,,available,3,units,SHOJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Functional""]}",2016-05-10,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0001,APC Back-UPS,Back-UPS,3B1421X10113,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Functional""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0012,Back-UPS APC,APC,"3B1421X09864, 7B1208L04133",available,2,unit,ICT Department,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0016,Back-UPS APC ES 500,APC ES 500,,available,1,unit,ICT Dept.,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""Functional""]}",2017-04-18,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0007,Emerson Network Power Black,Black,"1434003193AF433, 1434003190AF433",in_repair,2,unit,Data Center,,"{""source_file"":""data center(1).docx"",""source_files"":[""data center(1).docx""],""raw_remarks"":[""Defective Battery""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0009,Emerson Network Power GXT10000-MT,GXT10000-MT,J56007101 / 09072-07180001,in_repair,1,unit,Data Center,,"{""source_file"":""data center(1).docx"",""source_files"":[""data center(1).docx""],""raw_remarks"":[""Defective""]}",2018-09-14,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0014,Emerson Network Power GXT2-1000RT230,GXT2-1000RT230,09198R2151AF043,available,1,unit,From: FLC G/F,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""On Hand""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0004,Emerson Network Power GXT2-1000RT230 / Black,GXT2-1000RT230 / Black,09198R2151AF043,in_repair,1,unit,SHoJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Defective""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0015,Emerson Network Power GXT3-1000RT230,GXT3-1000RT230,1006900004AF411,available,1,unit,From: OLC 2/F LIB,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""],""raw_remarks"":[""On hand""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0002,Emerson Network Power GXT3-2000RT230 / Black,GXT3-2000RT230 / Black,1221302063AF433,available,1,unit,SHoJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Functional""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0003,Emerson Network Power GXT3-2000RT230 / Black,GXT3-2000RT230 / Black,1006900022AF411,in_repair,1,unit,SHoJ Control Room,,"{""source_file"":""control room(1).docx"",""source_files"":[""control room(1).docx""],""raw_remarks"":[""Defective""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0008,Nortel Network White,White,CNP3JY0EAA,in_repair,1,unit,Data Center,,"{""source_file"":""data center(1).docx"",""source_files"":[""data center(1).docx""],""raw_remarks"":[""Defective Battery""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0011,PBX Back-Up Battery,PBX Back-Up Battery,,available,3,Set,Data Center,,"{""source_file"":""data center(1).docx"",""source_files"":[""data center(1).docx""],""raw_remarks"":[""Functional""]}",2018-06-26,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0017,Power Supply Socomec Netys PE,Socomec Netys PE,,available,1,unit,Le Berceau,,"{""source_file"":""ict office(1).docx"",""source_files"":[""ict office(1).docx""]}",2023-09-01,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0010,Socomec UPS NPR – 1700 - RT,NPR – 1700 - RT,"AN17A00033, AN17A00046",available,2,units,Data Center,,"{""source_file"":""data center(1).docx"",""source_files"":[""data center(1).docx""],""raw_remarks"":[""Functional""]}",2018-06-26,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0048,UPS,Emerson Network Power,1031900187AF413,available,1,unit,LR 104 Networking / Computer Hardware Servicing Lab,,"{""source_file"":""LR104(1).docx"",""source_files"":[""LR104(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0018,UPS - PC01,PCM,40121900604,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""PCM 40121900604"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0031,UPS - PC01,NPEB600U,ZE15B00148,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""NPEB600U ZE15B00148"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0049,UPS - PC01,SOCOMEC NPE,0650-U/2E19901140,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""SOCOMEC NPE 0650-U/2E19901140"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0068,UPS - PC01,SOCOMEC NPE,0650-U/2E15B00200,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC01"",""raw_value"":""SOCOMEC NPE 0650-U/2E15B00200"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0019,UPS - PC02,PCM,40121980604,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""PCM 40121980604"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0050,UPS - PC02,SOCOMEC NPE,0650-U/2E19981097,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""SOCOMEC NPE 0650-U/2E19981097"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0069,UPS - PC02,SOCOMEC NPE,0650-U/2E15B00174,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC02"",""raw_value"":""SOCOMEC NPE 0650-U/2E15B00174"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0020,UPS - PC03,PCM,40121940604,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""PCM 40121940604"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0032,UPS - PC03,NPEB600U,ZE15B00173,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""NPEB600U ZE15B00173"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0051,UPS - PC03,SOCOMEC NPE,0650-U/2E15B00192,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""SOCOMEC NPE 0650-U/2E15B00192"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0070,UPS - PC03,SOCOMEC NPE,0650-U/2E15B00206,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC03"",""raw_value"":""SOCOMEC NPE 0650-U/2E15B00206"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0021,UPS - PC04,PCM,40121770604,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""PCM 40121770604"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0052,UPS - PC04,SOCOMEC NPE,0650-U/2E15B00147,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""SOCOMEC NPE 0650-U/2E15B00147"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0071,UPS - PC04,SOCOMEC NPE,0650-U/2E15B00138,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC04"",""raw_value"":""SOCOMEC NPE 0650-U/2E15B00138"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0022,UPS - PC05,PCM,40063100602,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""PCM 40063100602"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0033,UPS - PC05,PCM,40222380665,available,1,unit,LR 103 Multi Media / Programming Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""PCM 40222380665"",""source_file"":""LR103(1).docx"",""source_files"":[""LR103(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0053,UPS - PC05,SOCOMEC NPE,0650-U/2E17700498,available,1,unit,LR 105 Applications Development Lab I,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""SOCOMEC NPE 0650-U/2E17700498"",""source_file"":""LR105(1).docx"",""source_files"":[""LR105(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0072,UPS - PC05,SOCOMEC NPE,0650-U/2E15B00057,available,1,unit,LR 106 Applications Development Lab II,,"{""ip_address"":""DHCP"",""pc_no"":""PC05"",""raw_value"":""SOCOMEC NPE 0650-U/2E15B00057"",""source_file"":""LR106(1).docx"",""source_files"":[""LR106(1).docx""]}",,
,UPS / Power Backup,asset,Power Equipment,asset_group,UPS-POWER-BACKUP-0023,UPS - PC06,PCM NO,SERIAL,available,1,unit,LR 101 E-Learning / Research Lab,,"{""ip_address"":""DHCP"",""pc_no"":""PC06"",""raw_value"":""PCM NO SERIAL"",""source_file"":""LR101(1).docx"",""source_files"":[""LR101(1).docx""]}",,
